cohort	label	config	runtime_family	scenario_set	scenario_count	trials	expected_trajectories	source	cell	description	tags
mitigation_generated5x5_full	PE_T_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/pe_t_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T_GUARD	Plan-Execute optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	PE_T_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/pe_t_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T_REPAIR	Plan-Execute optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_D_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_d_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_D_ADJ	Verified PE with local INT8/BF16/fp8KV serving; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_D_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_d_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_D_BASELINE	Verified PE with local INT8/BF16/fp8KV serving; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_D_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_d_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_D_GUARD	Verified PE with local INT8/BF16/fp8KV serving; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_D_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_d_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_D_REPAIR	Verified PE with local INT8/BF16/fp8KV serving; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_M_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_m_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M_ADJ	Verified PE MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_M_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_m_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M_BASELINE	Verified PE MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_M_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_m_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M_GUARD	Verified PE MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_M_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_m_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M_REPAIR	Verified PE MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_D_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_s_d_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_D_ADJ	Verified PE plus Self-Ask with local INT8/BF16/fp8KV serving; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_D_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_s_d_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_D_BASELINE	Verified PE plus Self-Ask with local INT8/BF16/fp8KV serving; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_D_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_s_d_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_D_GUARD	Verified PE plus Self-Ask with local INT8/BF16/fp8KV serving; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_D_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_s_d_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_D_REPAIR	Verified PE plus Self-Ask with local INT8/BF16/fp8KV serving; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_M_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_s_m_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_ADJ	Verified PE plus Self-Ask on MCP baseline; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_M_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_s_m_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_BASELINE	Verified PE plus Self-Ask on MCP baseline; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_M_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_s_m_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_GUARD	Verified PE plus Self-Ask on MCP baseline; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_M_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_s_m_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_REPAIR	Verified PE plus Self-Ask on MCP baseline; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_TD_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_s_td_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_TD_ADJ	Verified PE plus Self-Ask, optimized MCP, and local INT8/BF16/fp8KV serving; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_TD_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_s_td_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_TD_BASELINE	Verified PE plus Self-Ask, optimized MCP, and local INT8/BF16/fp8KV serving; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_TD_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_s_td_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_TD_GUARD	Verified PE plus Self-Ask, optimized MCP, and local INT8/BF16/fp8KV serving; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_TD_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_s_td_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_TD_REPAIR	Verified PE plus Self-Ask, optimized MCP, and local INT8/BF16/fp8KV serving; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_T_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_s_t_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_ADJ	Verified PE plus Self-Ask with optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_T_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_s_t_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_BASELINE	Verified PE plus Self-Ask with optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_T_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_s_t_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_GUARD	Verified PE plus Self-Ask with optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_S_T_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_s_t_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_REPAIR	Verified PE plus Self-Ask with optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_TD_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_td_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_TD_ADJ	Verified PE optimized MCP plus local INT8/BF16/fp8KV serving; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_TD_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_td_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_TD_BASELINE	Verified PE optimized MCP plus local INT8/BF16/fp8KV serving; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_TD_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_td_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_TD_GUARD	Verified PE optimized MCP plus local INT8/BF16/fp8KV serving; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_TD_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_td_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_TD_REPAIR	Verified PE optimized MCP plus local INT8/BF16/fp8KV serving; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_T_ADJ	configs/config_universe/generated/mitigation_generated5x5_full/v_t_adj.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T_ADJ	Verified PE optimized MCP transport; mitigation rung ADJ: repair plus explicit fault/risk adjudication	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_T_BASELINE	configs/config_universe/generated/mitigation_generated5x5_full/v_t_baseline.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T_BASELINE	Verified PE optimized MCP transport; mitigation rung BASELINE: no mitigation flags	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_T_GUARD	configs/config_universe/generated/mitigation_generated5x5_full/v_t_guard.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T_GUARD	Verified PE optimized MCP transport; mitigation rung GUARD: missing-evidence detector only	config_universe,failure_mitigation,full_cross_product
mitigation_generated5x5_full	V_T_REPAIR	configs/config_universe/generated/mitigation_generated5x5_full/v_t_repair.env	config_universe_mitigation	smartgrid_generated_review5_20260503	5	5	25	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T_REPAIR	Verified PE optimized MCP transport; mitigation rung REPAIR: missing-evidence detector plus retry/replan repair	config_universe,failure_mitigation,full_cross_product
repair_depth_all31x3	PE_S_M_ADJ_R1	configs/config_universe/generated/repair_depth_all31x3/pe_s_m_adj_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M_ADJ_R1	Plan-Execute plus Self-Ask on MCP baseline; adj with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_M_ADJ_R2	configs/config_universe/generated/repair_depth_all31x3/pe_s_m_adj_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M_ADJ_R2	Plan-Execute plus Self-Ask on MCP baseline; adj with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_M_ADJ_R3	configs/config_universe/generated/repair_depth_all31x3/pe_s_m_adj_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M_ADJ_R3	Plan-Execute plus Self-Ask on MCP baseline; adj with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_M_REPAIR_R1	configs/config_universe/generated/repair_depth_all31x3/pe_s_m_repair_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M_REPAIR_R1	Plan-Execute plus Self-Ask on MCP baseline; repair with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_M_REPAIR_R2	configs/config_universe/generated/repair_depth_all31x3/pe_s_m_repair_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M_REPAIR_R2	Plan-Execute plus Self-Ask on MCP baseline; repair with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_M_REPAIR_R3	configs/config_universe/generated/repair_depth_all31x3/pe_s_m_repair_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M_REPAIR_R3	Plan-Execute plus Self-Ask on MCP baseline; repair with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_T_ADJ_R1	configs/config_universe/generated/repair_depth_all31x3/pe_s_t_adj_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T_ADJ_R1	Plan-Execute plus Self-Ask with optimized MCP transport; adj with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_T_ADJ_R2	configs/config_universe/generated/repair_depth_all31x3/pe_s_t_adj_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T_ADJ_R2	Plan-Execute plus Self-Ask with optimized MCP transport; adj with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_T_ADJ_R3	configs/config_universe/generated/repair_depth_all31x3/pe_s_t_adj_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T_ADJ_R3	Plan-Execute plus Self-Ask with optimized MCP transport; adj with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_T_REPAIR_R1	configs/config_universe/generated/repair_depth_all31x3/pe_s_t_repair_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T_REPAIR_R1	Plan-Execute plus Self-Ask with optimized MCP transport; repair with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_T_REPAIR_R2	configs/config_universe/generated/repair_depth_all31x3/pe_s_t_repair_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T_REPAIR_R2	Plan-Execute plus Self-Ask with optimized MCP transport; repair with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	PE_S_T_REPAIR_R3	configs/config_universe/generated/repair_depth_all31x3/pe_s_t_repair_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T_REPAIR_R3	Plan-Execute plus Self-Ask with optimized MCP transport; repair with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_M_ADJ_R1	configs/config_universe/generated/repair_depth_all31x3/v_s_m_adj_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_ADJ_R1	Verified PE plus Self-Ask on MCP baseline; adj with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_M_ADJ_R2	configs/config_universe/generated/repair_depth_all31x3/v_s_m_adj_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_ADJ_R2	Verified PE plus Self-Ask on MCP baseline; adj with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_M_ADJ_R3	configs/config_universe/generated/repair_depth_all31x3/v_s_m_adj_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_ADJ_R3	Verified PE plus Self-Ask on MCP baseline; adj with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_M_REPAIR_R1	configs/config_universe/generated/repair_depth_all31x3/v_s_m_repair_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_REPAIR_R1	Verified PE plus Self-Ask on MCP baseline; repair with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_M_REPAIR_R2	configs/config_universe/generated/repair_depth_all31x3/v_s_m_repair_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_REPAIR_R2	Verified PE plus Self-Ask on MCP baseline; repair with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_M_REPAIR_R3	configs/config_universe/generated/repair_depth_all31x3/v_s_m_repair_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M_REPAIR_R3	Verified PE plus Self-Ask on MCP baseline; repair with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_T_ADJ_R1	configs/config_universe/generated/repair_depth_all31x3/v_s_t_adj_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_ADJ_R1	Verified PE plus Self-Ask with optimized MCP transport; adj with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_T_ADJ_R2	configs/config_universe/generated/repair_depth_all31x3/v_s_t_adj_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_ADJ_R2	Verified PE plus Self-Ask with optimized MCP transport; adj with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_T_ADJ_R3	configs/config_universe/generated/repair_depth_all31x3/v_s_t_adj_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_ADJ_R3	Verified PE plus Self-Ask with optimized MCP transport; adj with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_T_REPAIR_R1	configs/config_universe/generated/repair_depth_all31x3/v_s_t_repair_r1.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_REPAIR_R1	Verified PE plus Self-Ask with optimized MCP transport; repair with 1 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_T_REPAIR_R2	configs/config_universe/generated/repair_depth_all31x3/v_s_t_repair_r2.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_REPAIR_R2	Verified PE plus Self-Ask with optimized MCP transport; repair with 2 repair attempts	config_universe,mitigation_repair_depth_ablation
repair_depth_all31x3	V_S_T_REPAIR_R3	configs/config_universe/generated/repair_depth_all31x3/v_s_t_repair_r3.env	config_universe_repair_depth_ablation	smartgrid_all31_v1	31	3	93	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T_REPAIR_R3	Verified PE plus Self-Ask with optimized MCP transport; repair with 3 repair attempts	config_universe,mitigation_repair_depth_ablation
watsonx70b_all31x5_full	AT_I70B	configs/config_universe/generated/watsonx70b_all31x5_full/at_i70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/aat_direct.env	AT_I70B	Hosted WatsonX 70B variant of AaT direct Python tools	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	AT_M70B	configs/config_universe/generated/watsonx70b_all31x5_full/at_m70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/aat_mcp_baseline.env	AT_M70B	Hosted WatsonX 70B variant of AaT MCP baseline transport	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	AT_T70B	configs/config_universe/generated/watsonx70b_all31x5_full/at_t70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/aat_mcp_optimized.env	AT_T70B	Hosted WatsonX 70B variant of AaT optimized MCP transport plus prefix caching	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	PE_M70B	configs/config_universe/generated/watsonx70b_all31x5_full/pe_m70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_M70B	Hosted WatsonX 70B variant of Plan-Execute MCP baseline	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	PE_S_M70B	configs/config_universe/generated/watsonx70b_all31x5_full/pe_s_m70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_M70B	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask on MCP baseline	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	PE_S_T70B	configs/config_universe/generated/watsonx70b_all31x5_full/pe_s_t70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_self_ask_mcp_baseline.env	PE_S_T70B	Hosted WatsonX 70B variant of Plan-Execute plus Self-Ask with optimized MCP transport	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	PE_T70B	configs/config_universe/generated/watsonx70b_all31x5_full/pe_t70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Y_pe_mcp_baseline.env	PE_T70B	Hosted WatsonX 70B variant of Plan-Execute optimized MCP transport	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	V_M70B	configs/config_universe/generated/watsonx70b_all31x5_full/v_m70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_M70B	Hosted WatsonX 70B variant of Verified PE MCP baseline	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	V_S_M70B	configs/config_universe/generated/watsonx70b_all31x5_full/v_s_m70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_M70B	Hosted WatsonX 70B variant of Verified PE plus Self-Ask on MCP baseline	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	V_S_T70B	configs/config_universe/generated/watsonx70b_all31x5_full/v_s_t70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_self_ask_mcp_baseline.env	V_S_T70B	Hosted WatsonX 70B variant of Verified PE plus Self-Ask with optimized MCP transport	config_universe,watsonx70b,full_cross_product
watsonx70b_all31x5_full	V_T70B	configs/config_universe/generated/watsonx70b_all31x5_full/v_t70b.env	config_universe_watsonx70b	smartgrid_all31_v1	31	5	155	configs/experiment2/exp2_cell_Z_verified_pe_mcp_baseline.env	V_T70B	Hosted WatsonX 70B variant of Verified PE optimized MCP transport	config_universe,watsonx70b,full_cross_product
watsonx70b_generated5x5_full	AT_I70B	configs/config_universe/generated/watsonx70b_generated5x5_full/at_i70b.env	config_universe_watsonx70b	smartgrid_generated_review5_20260503	5	5	25	configs/aat_direct.env	AT_I70B	Hosted WatsonX 70B variant of AaT direct Python tools	config_universe,watsonx70b,generated_scenarios
